medido_em,rio_nivel,rio_variacao,chuva_mm,chuva_total,chuva_taxa_med,chuva_taxa_max,bateria_v
2026-09-09T20:00:00,,-0.00999999999999801,0,4.4,0,0,
2026-09-09T20:10:00,,0,0,4.4,0,0,
2026-09-09T20:20:00,,0,0,4.4,0,0,
2026-09-09T20:30:00,,0,0,4.4,0,0,
2026-09-09T20:40:00,,0.00999999999999801,0,4.4,0,0,
2026-09-09T20:50:00,,-0.00999999999999801,0,4.4,0,0,
2026-09-09T21:00:00,,0,0,4.4,0,0,
2026-09-09T21:10:00,,0,0,4.4,0,0,
2026-09-09T21:20:00,,0,0,4.4,0,0,
2026-09-09T21:30:00,,0,0,4.4,0,0,
2026-09-09T21:40:00,,0,0,4.4,0,0,
2026-09-09T21:50:00,,0,0,4.4,0,0,
2026-09-09T22:00:00,,0,0,4.4,0,0,
2026-09-09T22:10:00,,0,0,4.4,0,0,
2026-09-09T22:20:00,,0,0,4.4,0,0,
2026-09-09T22:30:00,,0,0,4.4,0,0,
2026-09-09T22:40:00,,0.00999999999999801,0,4.4,0,0,
2026-09-09T22:50:00,,-0.00999999999999801,0,4.4,0,0,
2026-09-09T23:00:00,,0.00999999999999801,0,4.4,0,0,
2026-09-09T23:10:00,,0,0,4.4,0,0,
2026-09-09T23:20:00,,0,0,4.4,0,0,
2026-09-09T23:30:00,,0,0,4.4,0,0,
2026-09-09T23:40:00,,0,0,4.4,0,0,
2026-09-09T23:50:00,,0,0,4.4,0,0,
2026-09-10T00:00:00,,0,0,4.4,0,0,
2026-09-10T00:10:00,,0,0,4.4,0,0,
2026-09-10T00:20:00,,0,0,4.4,0,0,
2026-09-10T00:30:00,,0,0,4.4,0,0,
2026-09-10T00:40:00,,0.020000000000003126,0,4.4,0,0,
2026-09-10T00:50:00,,0.00999999999999801,0,4.4,0,0,
2026-09-10T01:00:00,,0,0,4.4,0,0,
2026-09-10T01:10:00,,0,0,4.4,0,0,
2026-09-10T01:20:00,,0,0,4.4,0,0,
2026-09-10T01:30:00,,0.00999999999999801,0,4.4,0,0,
2026-09-10T01:40:00,,0,0,4.4,0,0,
2026-09-10T01:50:00,,0,0,4.4,0,0,
2026-09-10T02:00:00,,0.030000000000001137,0,4.4,0,0,
2026-09-10T02:10:00,,0.020000000000003126,0,4.4,0,0,
2026-09-10T02:20:00,,0.00999999999999801,0,4.4,0,0,
2026-09-10T02:30:00,,0,0,4.4,0,0,
2026-09-10T02:40:00,,0.020000000000003126,0,4.4,0,0,
2026-09-10T02:50:00,,0.00999999999999801,0,4.4,0,0,
2026-09-10T03:00:00,,0.00999999999999801,0,4.4,0,0,
2026-09-10T03:10:00,,0.03999999999999915,0,4.4,0,0,
2026-09-10T03:20:00,,0.0800000000000054,0,4.4,0,0,
2026-09-10T03:30:00,,0.05999999999999517,0,4.4,0,0,
2026-09-10T03:40:00,,0.03999999999999915,0,4.4,0,0,
2026-09-10T03:50:00,,0.05000000000000426,0,4.4,0,0,
2026-09-10T04:00:00,,0.060000000000002274,0,4.4,0,0,
2026-09-10T04:10:00,,0.04999999999999716,0,4.4,0,0,
2026-09-10T04:20:00,,0.060000000000002274,0,4.4,0,0,
2026-09-10T04:30:00,,0.05999999999999517,0,4.4,0,0,
2026-09-10T04:40:00,,0.07000000000000028,0,4.4,0,0,
2026-09-10T04:50:00,,0.07000000000000028,0,4.4,0,0,
2026-09-10T05:00:00,,0.09000000000000341,0,4.4,0,0,
2026-09-10T05:10:00,,0.0899999999999963,0,4.4,0,0,
2026-09-10T05:20:00,,0.09000000000000341,0,4.4,0,0,
2026-09-10T05:30:00,,0.0899999999999963,0,4.4,0,0,
2026-09-10T05:40:00,,0.09000000000000341,0,4.4,0,0,
2026-09-10T05:50:00,,0.0899999999999963,0,4.4,0,0,
2026-09-10T06:00:00,,0.07000000000000028,0,4.4,0,0,
2026-09-10T06:10:00,,0.07000000000000028,0,4.4,0,0,
2026-09-10T06:20:00,,0.060000000000002274,0,4.4,0,0,
2026-09-10T06:30:00,,0.04999999999999716,0,4.4,0,0,
2026-09-10T06:40:00,,0.05000000000000426,0,4.4,0,0,
2026-09-10T06:50:00,,0.030000000000001137,0,4.4,0,0,
2026-09-10T07:00:00,,0.03999999999999915,0,4.4,0,0,
2026-09-10T07:10:00,,0.01999999999999602,0,4.4,0,0,
2026-09-10T07:20:00,,0.030000000000001137,0,4.4,0,0,
2026-09-10T07:30:00,,0.00999999999999801,0,4.4,0,0,
2026-09-10T07:40:00,,0.020000000000003126,0,4.4,0,0,
2026-09-10T07:50:00,,0.00999999999999801,0,4.4,0,0,
2026-09-10T08:00:00,,0.00999999999999801,0,4.4,0,0,
2026-09-10T08:10:00,,0,0,4.4,0,0,
2026-09-10T08:20:00,,0,0,4.4,0,0,
2026-09-10T08:30:00,,0,0,4.4,0,0,
2026-09-10T08:40:00,,0,0,4.4,0,0,
2026-09-10T08:50:00,,-0.01999999999999602,0,4.4,0,0,
2026-09-10T09:00:00,,-0.00999999999999801,0,4.4,0,0,
2026-09-10T09:10:00,,-0.010000000000005116,0,4.4,0,0,
2026-09-10T09:20:00,,-0.01999999999999602,0,4.4,0,0,
2026-09-10T09:30:00,,-0.020000000000003126,0,4.4,0,0,
2026-09-10T09:40:00,,-0.01999999999999602,0,4.4,0,0,
2026-09-10T09:50:00,,-0.020000000000003126,0,4.4,0,0,
2026-09-10T10:00:00,,-0.030000000000001137,0,4.4,0,0,
2026-09-10T10:10:00,,-0.01999999999999602,0,4.4,0,0,
2026-09-10T10:20:00,,-0.030000000000001137,0,4.4,0,0,
2026-09-10T10:30:00,,-0.03999999999999915,0,4.4,0,0,
2026-09-10T10:40:00,,-0.030000000000001137,0,4.4,0,0,
2026-09-10T10:50:00,,-0.030000000000001137,0,4.4,0,0,
2026-09-10T11:00:00,,-0.03999999999999915,0,4.4,0,0,
2026-09-10T11:10:00,,-0.030000000000001137,0,4.4,0,0,
2026-09-10T11:20:00,,-0.03999999999999915,0,4.4,0,0,
2026-09-10T11:30:00,,-0.03999999999999915,0,4.4,0,0,
2026-09-10T11:40:00,,-0.030000000000001137,0,4.4,0,0,
2026-09-10T11:50:00,,-0.03999999999999915,0,4.4,0,0,
2026-09-10T12:00:00,,-0.03999999999999915,0,4.4,0,0,
2026-09-10T12:10:00,,-0.03999999999999915,0,4.4,0,0,
2026-09-10T12:20:00,,-0.030000000000001137,0,4.4,0,0,
2026-09-10T12:30:00,,-0.03999999999999915,0,4.4,0,0,
2026-09-10T12:40:00,,-0.030000000000001137,0,4.4,0,0,
2026-09-10T12:50:00,,-0.030000000000001137,0,4.4,0,0,
2026-09-10T13:00:00,,-0.030000000000001137,0,4.4,0,0,
2026-09-10T13:10:00,,-0.01999999999999602,0,4.4,0,0,
2026-09-10T13:20:00,,-0.030000000000001137,0,4.4,0,0,
2026-09-10T13:30:00,,-0.030000000000001137,0,4.4,0,0,
2026-09-10T13:40:00,,-0.020000000000003126,0,4.4,0,0,
2026-09-10T13:50:00,,-0.02999999999999403,0,4.4,0,0,
2026-09-10T14:00:00,,-0.030000000000001137,0,4.4,0,0,
2026-09-10T14:10:00,,-0.020000000000003126,0,4.4,0,0,
2026-09-10T14:20:00,,-0.030000000000001137,0,4.4,0,0,
2026-09-10T14:30:00,,-0.01999999999999602,0,4.4,0,0,
2026-09-10T14:40:00,,-0.020000000000003126,0,4.4,0,0,
2026-09-10T14:50:00,,-0.030000000000001137,0,4.4,0,0,
2026-09-10T15:00:00,,-0.01999999999999602,0,4.4,0,0,
2026-09-10T15:10:00,,-0.00999999999999801,0,4.4,0,0,
2026-09-10T15:20:00,,-0.020000000000003126,0,4.4,0,0,
2026-09-10T15:30:00,,-0.020000000000003126,0,4.4,0,0,
2026-09-10T15:40:00,,-0.01999999999999602,0,4.4,0,0,
2026-09-10T15:50:00,,-0.020000000000003126,0,4.4,0,0,
2026-09-10T16:00:00,,-0.00999999999999801,0,4.4,0,0,
2026-09-10T16:10:00,,-0.020000000000003126,0,4.4,0,0,
2026-09-10T16:20:00,,-0.00999999999999801,0,4.4,0,0,
2026-09-10T16:30:00,,-0.00999999999999801,0,4.4,0,0,
2026-09-10T16:40:00,,-0.020000000000003126,0,4.4,0,0,
2026-09-10T16:50:00,,-0.00999999999999801,0,4.4,0,0,
2026-09-10T17:00:00,,-0.00999999999999801,0,4.4,0,0,
2026-09-10T17:10:00,,-0.020000000000003126,0,4.4,0,0,
2026-09-10T17:20:00,,-0.00999999999999801,0,4.4,0,0,
2026-09-10T17:30:00,,-0.00999999999999801,0,4.4,0,0,
2026-09-10T17:40:00,,0,0,4.4,0,0,
2026-09-10T17:50:00,,-0.010000000000005116,0,4.4,0,0,
2026-09-10T18:00:00,,-0.01999999999999602,0,4.4,0,0,
2026-09-10T18:10:00,,0,0,4.4,0,0,
2026-09-10T18:20:00,,-0.00999999999999801,0,4.4,0,0,
2026-09-10T18:30:00,,-0.010000000000005116,0,4.4,0,0,
2026-09-10T18:40:00,,-0.00999999999999801,0,4.4,0,0,
2026-09-10T18:50:00,,-0.00999999999999801,0,4.4,0,0,
2026-09-10T19:00:00,,0,0,4.4,0,0,
2026-09-10T19:10:00,,-0.010000000000005116,0,4.4,0,0,
2026-09-10T19:20:00,,-0.00999999999999801,0,4.4,0,0,
2026-09-10T19:30:00,,-0.00999999999999801,0,4.4,0,0,
2026-09-10T19:40:00,,-0.00999999999999801,0,4.4,0,0,
2026-09-10T19:50:00,,0,0,4.4,0,0,
2026-09-10T20:00:00,,-0.010000000000005116,0,4.4,0,0,
2026-09-10T20:10:00,,-0.00999999999999801,0,4.4,0,0,
2026-09-10T20:20:00,,0,0,4.4,0,0,
2026-09-10T20:30:00,,-0.00999999999999801,0,4.4,0,0,
2026-09-10T20:40:00,,0,0,4.4,0,0,
2026-09-10T20:50:00,,-0.010000000000005116,0,4.4,0,0,
2026-09-10T21:00:00,,0,0,4.4,0,0,
2026-09-10T21:10:00,,-0.00999999999999801,0,4.4,0,0,
2026-09-10T21:20:00,,0,0,4.4,0,0,
2026-09-10T21:30:00,,-0.00999999999999801,0,4.4,0,0,
2026-09-10T21:40:00,,0,0,4.4,0,0,
2026-09-10T21:50:00,,-0.00999999999999801,0,4.4,0,0,
2026-09-10T22:00:00,,0,0,4.4,0,0,
2026-09-10T22:10:00,,-0.010000000000005116,0,4.4,0,0,
2026-09-10T22:20:00,,0,0,4.4,0,0,
2026-09-10T22:30:00,,-0.00999999999999801,0,4.4,0,0,
2026-09-10T22:40:00,,0,0,4.4,0,0,
2026-09-10T22:50:00,,-0.00999999999999801,0,4.4,0,0,
2026-09-10T23:00:00,,0,0,4.4,0,0,
2026-09-10T23:10:00,,-0.010000000000005116,0,4.4,0,0,
2026-09-10T23:20:00,,0,0,4.4,0,0,
2026-09-10T23:30:00,,-0.00999999999999801,0,4.4,0,0,
2026-09-10T23:40:00,,0,0,4.4,0,0,
2026-09-10T23:50:00,,-0.00999999999999801,0,4.4,0,0,
2026-09-11T00:00:00,,0,0,4.4,0,0,
2026-09-11T00:10:00,,0,0,4.4,0,0,
2026-09-11T00:20:00,,-0.00999999999999801,0,4.4,0,0,
2026-09-11T00:30:00,,0,0,4.4,0,0,
2026-09-11T00:40:00,,0,0,4.4,0,0,
2026-09-11T00:50:00,,0,0,4.4,0,0,
2026-09-11T01:00:00,,-0.010000000000005116,0,4.4,0,0,
2026-09-11T01:10:00,,0,0,4.4,0,0,
2026-09-11T01:20:00,,0,0,4.4,0,0,
2026-09-11T01:30:00,,0,0,4.4,0,0,
2026-09-11T01:40:00,,-0.00999999999999801,0,4.4,0,0,
2026-09-11T01:50:00,,0,0,4.4,0,0,
2026-09-11T02:00:00,,0,0,4.4,0,0,
2026-09-11T02:10:00,,-0.00999999999999801,0,4.4,0,0,
2026-09-11T02:20:00,,0,0,4.4,0,0,
2026-09-11T02:30:00,,0,0,4.4,0,0,
2026-09-11T02:40:00,,0,0,4.4,0,0,
2026-09-11T02:50:00,,-0.00999999999999801,0,4.4,0,0,
2026-09-11T03:00:00,,0,0,4.4,0,0,
2026-09-11T03:10:00,,0,0,4.4,0,0,
2026-09-11T03:20:00,,0,0,4.4,0,0,
2026-09-11T03:30:00,,0,0,4.4,0,0,
2026-09-11T03:40:00,,0,0,4.4,0,0,
2026-09-11T03:50:00,,0,0,4.4,0,0,
2026-09-11T04:00:00,,0.00999999999999801,0,4.4,0,0,
2026-09-11T04:10:00,,-0.00999999999999801,0,4.4,0,0,
2026-09-11T04:20:00,,0,0,4.4,0,0,
2026-09-11T04:30:00,,0,0,4.4,0,0,
2026-09-11T04:40:00,,0,0,4.4,0,0,
2026-09-11T04:50:00,,0,0,4.4,0,0,
2026-09-11T05:00:00,,-0.010000000000005116,0,4.4,0,0,
2026-09-11T05:10:00,,0,0,4.4,0,0,
2026-09-11T05:20:00,,0,0,4.4,0,0,
2026-09-11T05:30:00,,0.010000000000005116,0,4.4,0,0,
2026-09-11T05:40:00,,-0.010000000000005116,0,4.4,0,0,
2026-09-11T05:50:00,,0,0,4.4,0,0,
2026-09-11T06:00:00,,0,0,4.4,0,0,
2026-09-11T06:10:00,,0,0,4.4,0,0,
2026-09-11T06:20:00,,0,0,4.4,0,0,
2026-09-11T06:30:00,,0.010000000000005116,0,4.4,0,0,
2026-09-11T06:40:00,,0,0,4.4,0,0,
2026-09-11T06:50:00,,0,0,4.4,0,0,
2026-09-11T07:00:00,,0,0,4.4,0,0,
2026-09-11T07:10:00,,0,0,4.4,0,0,
2026-09-11T07:20:00,,0,0,4.4,0,0,
2026-09-11T07:30:00,,0,0,4.4,0,0,
2026-09-11T07:40:00,,0,0,4.4,0,0,
2026-09-11T07:50:00,,0,0,4.4,0,0,
2026-09-11T08:00:00,,0,0,4.4,0,0,
2026-09-11T08:10:00,,0,0,4.4,0,0,
2026-09-11T08:20:00,,0,0,4.4,0,0,
2026-09-11T08:30:00,,0,0,4.4,0,0,
2026-09-11T08:40:00,,0,0,4.4,0,0,
2026-09-11T08:50:00,,0,0,4.4,0,0,
2026-09-11T09:00:00,,0,0,4.4,0,0,
2026-09-11T09:10:00,,0,0,4.4,0,0,
2026-09-11T09:20:00,,0,0,4.4,0,0,
2026-09-11T09:30:00,,0,0,4.4,0,0,
2026-09-11T09:40:00,,0,0,4.4,0,0,
2026-09-11T09:50:00,,0,0,4.4,0,0,
2026-09-11T10:00:00,,0,0,4.4,0,0,
2026-09-11T10:10:00,,0,0,4.4,0,0,
2026-09-11T10:20:00,,0,0,4.4,0,0,
2026-09-11T10:30:00,,0,0,4.4,0,0,
2026-09-11T16:10:00,,0.8099999999999952,0,4.4,0,0,
2026-09-11T16:20:00,,-0.14000000000000057,1,5.4,6,904.5,
2026-09-11T16:30:00,,0.09000000000000341,0.4,5.800000000000001,2.4,3.5,
2026-09-11T16:40:00,,0.10999999999999943,0,5.800000000000001,0,0,
2026-09-11T16:50:00,,0.10999999999999943,0.2,6.200000000000001,1.2,2.4,
2026-09-11T17:00:00,,0.10999999999999943,0.2,6.600000000000001,1.2,2.4,
2026-09-11T17:10:00,,0.10000000000000142,0,6.600000000000001,0,0,
2026-09-11T17:20:00,,0.10000000000000142,0,6.600000000000001,0,0,
2026-09-11T17:30:00,,0.0899999999999963,0.4,7.000000000000002,2.4,398.7,
2026-09-11T17:40:00,,0.0799999999999983,0.2,7.200000000000002,1.2,2.4,
2026-09-11T17:50:00,,0.060000000000002274,0.4,7.600000000000002,2.4,2.4,
2026-09-11T18:00:00,,0.060000000000002274,0,7.600000000000002,0,0,
2026-09-11T18:10:00,,0.04999999999999716,0.6,8.200000000000003,3.6,363.5,
2026-09-11T18:20:00,,0.03999999999999915,0.2,8.400000000000002,1.2,3.3,
2026-09-11T18:30:00,,0.030000000000001137,0.4,8.800000000000002,2.4,2.4,
2026-09-11T18:40:00,,0.030000000000001137,0.4,9.200000000000003,2.4,2.8,
2026-09-11T18:50:00,,0.030000000000001137,0.6,9.800000000000002,3.6,402.9,
2026-09-11T19:00:00,,0.01999999999999602,0.2,10.000000000000002,1.2,2.4,
2026-09-11T19:10:00,,0.020000000000003126,0.2,10.200000000000001,1.2,2.4,
2026-09-11T19:20:00,,0.00999999999999801,0.8,11.000000000000002,4.8,388.6,
2026-09-11T19:30:00,,0.00999999999999801,0.6,11.600000000000001,3.6,3.8,
2026-09-11T19:40:00,,0.010000000000005116,0.4,12.000000000000002,2.4,2.8,
2026-09-11T19:50:00,,0,0.6,12.600000000000001,3.6,4.2,
2026-09-11T20:00:00,,0.00999999999999801,0.6,13.200000000000001,3.6,5,
2026-09-11T20:10:00,,0,1.2,14.4,7.2,451.4,
2026-09-11T20:20:00,,0.00999999999999801,0.8,15.200000000000001,4.8,4.5,
2026-09-11T20:30:00,,0,0.6,15.8,3.6,4.9,
2026-09-11T20:40:00,,0,1,16.8,6,400.7,
2026-09-11T20:50:00,,0,0.8,17.6,4.8,5.9,
2026-09-11T21:00:00,,0,0.6,18.200000000000003,3.6,4.2,
2026-09-11T21:10:00,,0.010000000000005116,0.6,18.800000000000004,3.6,413.3,
2026-09-11T21:20:00,,0,0.4,19.200000000000003,2.4,2.4,
2026-09-11T21:30:00,,0,0,19.200000000000003,0,0,
2026-09-11T21:40:00,,-0.010000000000005116,0,19.200000000000003,0,0,
2026-09-11T21:50:00,,-0.00999999999999801,0,19.200000000000003,0,0,
2026-09-11T22:00:00,,0,0,19.200000000000003,0,0,
2026-09-11T22:10:00,,-0.00999999999999801,0,19.200000000000003,0,0,
2026-09-11T22:20:00,,-0.010000000000005116,0,19.200000000000003,0,0,
2026-09-11T22:30:00,,-0.00999999999999801,0,19.200000000000003,0,0,
2026-09-11T22:40:00,,-0.00999999999999801,0,19.200000000000003,0,0,
2026-09-11T22:50:00,,-0.00999999999999801,0,19.200000000000003,0,0,
2026-09-11T23:00:00,,-0.010000000000005116,0,19.200000000000003,0,0,
2026-09-11T23:10:00,,-0.01999999999999602,0,19.200000000000003,0,0,
2026-09-11T23:20:00,,-0.00999999999999801,0,19.200000000000003,0,0,
2026-09-11T23:30:00,,-0.010000000000005116,0,19.200000000000003,0,0,
2026-09-11T23:40:00,,-0.01999999999999602,0,19.200000000000003,0,0,
2026-09-11T23:50:00,,-0.010000000000005116,0,19.200000000000003,0,0,
2026-09-12T00:00:00,,-0.01999999999999602,0,19.200000000000003,0,0,
2026-09-12T00:10:00,,-0.020000000000003126,0,19.200000000000003,0,0,
2026-09-12T00:20:00,,-0.01999999999999602,0,19.200000000000003,0,0,
2026-09-12T00:30:00,,-0.020000000000003126,0,19.200000000000003,0,0,
2026-09-12T00:40:00,,-0.01999999999999602,0,19.200000000000003,0,0,
2026-09-12T00:50:00,,-0.020000000000003126,0,19.200000000000003,0,0,
2026-09-12T01:00:00,,-0.030000000000001137,0,19.200000000000003,0,0,
2026-09-12T01:10:00,,-0.01999999999999602,0,19.200000000000003,0,0,
2026-09-12T01:20:00,,-0.020000000000003126,0,19.200000000000003,0,0,
2026-09-12T01:30:00,,-0.030000000000001137,0,19.200000000000003,0,0,
2026-09-12T01:40:00,,-0.01999999999999602,0,19.200000000000003,0,0,
2026-09-12T01:50:00,,-0.030000000000001137,0,19.200000000000003,0,0,
2026-09-12T02:00:00,,-0.020000000000003126,0,19.200000000000003,0,0,
2026-09-12T02:10:00,,-0.030000000000001137,0,19.200000000000003,0,0,
2026-09-12T02:20:00,,-0.02999999999999403,0,19.200000000000003,0,0,
2026-09-12T02:30:00,,-0.030000000000001137,0,19.200000000000003,0,0,
2026-09-12T02:40:00,,-0.030000000000001137,0,19.200000000000003,0,0,
2026-09-12T02:50:00,,-0.030000000000001137,0,19.200000000000003,0,0,
2026-09-12T03:00:00,,-0.030000000000001137,0,19.200000000000003,0,0,
2026-09-12T03:10:00,,-0.030000000000001137,0,19.200000000000003,0,0,
2026-09-12T03:20:00,,-0.02999999999999403,0,19.200000000000003,0,0,
2026-09-12T03:30:00,,-0.030000000000001137,0,19.200000000000003,0,0,
2026-09-12T03:40:00,,-0.030000000000001137,0,19.200000000000003,0,0,
2026-09-12T03:50:00,,-0.030000000000001137,0,19.200000000000003,0,0,
2026-09-12T04:00:00,,-0.030000000000001137,0,19.200000000000003,0,0,
