medido_em,rio_nivel,rio_variacao,chuva_mm,chuva_total,chuva_taxa_med,chuva_taxa_max,bateria_v
2026-09-09T02:40:00,1.26,0,0,0,0,0,13.17
2026-09-09T02:50:00,1.26,0,0,0,0,0,13.17
2026-09-09T03:00:00,1.26,0,0,0,0,0,13.165
2026-09-09T03:10:00,1.26,0,0,0,0,0,13.15
2026-09-09T03:20:00,1.26,0,0,0,0,0,13.145
2026-09-09T03:30:00,1.26,0,0,0,0,0,13.155
2026-09-09T03:40:00,1.26,0,0,0,0,0,13.16
2026-09-09T03:50:00,1.26,0,0,0,0,0,13.16
2026-09-09T04:00:00,1.26,0,0,0,0,0,13.16
2026-09-09T04:10:00,1.26,0,0,0,0,0,13.145
2026-09-09T04:20:00,1.26,0,0,0,0,0,13.14
2026-09-09T04:30:00,1.25,-0.010000000000000009,0,0,0,0,13.155
2026-09-09T04:40:00,1.25,0,0,0,0,0,13.16
2026-09-09T04:50:00,1.25,0,0,0,0,0,13.16
2026-09-09T05:00:00,1.25,0,0,0,0,0,13.16
2026-09-09T05:10:00,1.25,0,0,0,0,0,13.14
2026-09-09T05:20:00,1.25,0,0,0,0,0,13.14
2026-09-09T05:30:00,1.25,0,0,0,0,0,13.145
2026-09-09T05:40:00,1.25,0,0,0,0,0,13.15
2026-09-09T05:50:00,1.25,0,0,0,0,0,13.15
2026-09-09T06:00:00,1.25,0,0,0,0,0,13.155
2026-09-09T06:10:00,1.25,0,0,0,0,0,13.145
2026-09-09T06:20:00,1.25,0,0,0,0,0,13.14
2026-09-09T06:30:00,1.25,0,0,0,0,0,13.155
2026-09-09T06:40:00,1.25,0,0,0,0,0,13.15
2026-09-09T06:50:00,1.25,0,0,0,0,0,13.155
2026-09-09T07:00:00,1.25,0,0,0,0,0,13.16
2026-09-09T07:10:00,1.25,0,0,0,0,0,13.15
2026-09-09T07:20:00,1.25,0,0,0,0,0,13.145
2026-09-09T07:30:00,1.25,0,0,0,0,0,13.155
2026-09-09T07:40:00,1.24,-0.010000000000000009,0,0,0,0,13.155
2026-09-09T07:50:00,1.24,0,0,0,0,0,13.16
2026-09-09T08:00:00,1.24,0,0.02,0.02,1.2,2.8,13.155
2026-09-09T08:10:00,1.24,0,1.42,1.44,8.55,27.7,13.145
2026-09-09T08:20:00,1.24,0,0.5,1.94,3,11.1,13.145
2026-09-09T08:30:00,1.24,0,0,1.94,0,0,13.155
2026-09-09T08:40:00,1.24,0,0.01,1.95,0.1,0.2,13.16
2026-09-09T08:50:00,1.24,0,0,1.95,0,0,13.16
2026-09-09T09:00:00,1.24,0,0.04,1.99,0.3,1.3,13.16
2026-09-09T09:10:00,1.24,0,0,1.99,0,0,13.16
2026-09-09T09:20:00,1.24,0,0.03,2.02,3,6,13.15
2026-09-09T09:30:00,1.24,0,0.16,2.18,0.95,5.5,13.16
2026-09-09T09:40:00,1.24,0,0.43,2.6100000000000003,2.6,13.8,13.16
2026-09-09T09:50:00,1.24,0,0.28,2.8900000000000006,1.7,8.3,13.165
2026-09-09T10:00:00,1.25,0.010000000000000009,0.14,3.0300000000000007,0.85,8.3,13.18
2026-09-09T10:10:00,1.25,0,0.31,3.3400000000000007,1.85,8.3,13.185
2026-09-09T10:20:00,1.25,0,0.01,3.3500000000000005,0.1,0.2,13.235
2026-09-09T10:30:00,1.25,0,0.01,3.3600000000000003,0.15,0.3,13.21
2026-09-09T10:40:00,1.26,0.010000000000000009,0.8,4.16,4.85,16.6,13.175
2026-09-09T10:50:00,1.26,0,0.54,4.7,3.25,11.1,13.175
2026-09-09T11:00:00,1.26,0,0.53,5.23,3.2,13.8,13.185
2026-09-09T11:10:00,1.27,0.010000000000000009,0.42,5.65,2.55,8.3,13.185
2026-09-09T11:20:00,1.28,0.010000000000000009,0.02,5.67,0.1,2.8,13.185
2026-09-09T11:30:00,1.28,0,0,5.67,0,0,13.23
2026-09-09T11:40:00,1.28,0,0,5.67,0,0,13.24
2026-09-09T11:50:00,1.29,0.010000000000000009,0,5.67,0,0,13.29
2026-09-09T12:00:00,1.29,0,0,5.67,0,0,13.335
2026-09-09T12:10:00,1.29,0,0,5.67,0,0,13.33
2026-09-09T12:20:00,1.29,0,0.01,5.68,0.1,0.2,13.28
2026-09-09T12:30:00,1.3,0.010000000000000009,0,5.68,0,0,13.28
2026-09-09T12:40:00,1.3,0,0,5.68,0,0,13.285
2026-09-09T12:50:00,1.3,0,0,5.68,0,0,13.285
2026-09-09T13:00:00,1.3,0,0,5.68,0,0,13.3
2026-09-09T13:10:00,1.3,0,0,5.68,0,0,13.265
2026-09-09T13:20:00,1.31,0.010000000000000009,0.1,5.779999999999999,1.1,5.5,13.265
2026-09-09T13:30:00,1.31,0,0.77,6.549999999999999,4.65,13.8,13.345
2026-09-09T13:40:00,1.31,0,0.01,6.559999999999999,0.05,2.8,13.37
2026-09-09T13:50:00,1.32,0.010000000000000009,0,6.559999999999999,0,0,13.37
2026-09-09T14:00:00,1.32,0,0,6.559999999999999,0,0,13.41
2026-09-09T14:10:00,1.32,0,0,6.559999999999999,0,0,13.4
2026-09-09T14:20:00,1.33,0.010000000000000009,0,6.559999999999999,0,0,13.485
2026-09-09T14:30:00,1.33,0,0,6.559999999999999,0,0,13.41
2026-09-09T14:40:00,1.34,0.010000000000000009,0,6.559999999999999,0,0,13.405
2026-09-09T14:50:00,1.34,0,0,6.559999999999999,0,0,13.34
2026-09-09T15:00:00,1.34,0,0.02,6.579999999999998,0.55,1.1,13.32
2026-09-09T15:10:00,1.34,0,0,6.579999999999998,0,0,13.34
2026-09-09T15:20:00,1.34,0,0,6.579999999999998,0,0,13.335
2026-09-09T15:30:00,1.34,0,0,6.579999999999998,0,0,13.315
2026-09-09T15:40:00,1.35,0.010000000000000009,0,6.579999999999998,0,0,13.315
2026-09-09T15:50:00,1.35,0,0,6.579999999999998,0,0,13.27
2026-09-09T16:00:00,1.35,0,0,6.579999999999998,0,0,13.265
2026-09-09T16:10:00,1.36,0.010000000000000009,0,6.579999999999998,0,0,13.28
2026-09-09T16:20:00,1.36,0,0,6.579999999999998,0,0,13.28
2026-09-09T16:30:00,1.36,0,0,6.579999999999998,0,0,13.25
2026-09-09T16:40:00,1.37,0.010000000000000009,0,6.579999999999998,0,0,13.23
2026-09-09T16:50:00,1.37,0,0,6.579999999999998,0,0,13.22
2026-09-09T17:00:00,1.37,0,0,6.579999999999998,0,0,13.22
2026-09-09T17:10:00,1.37,0,0,6.579999999999998,0,0,13.205
2026-09-09T17:20:00,1.37,0,0,6.579999999999998,0,0,13.185
2026-09-09T17:30:00,1.37,0,0,6.579999999999998,0,0,13.19
2026-09-09T17:40:00,1.37,0,0,6.579999999999998,0,0,13.185
2026-09-09T17:50:00,1.37,0,0.05,6.629999999999998,0.4,1.3,13.185
2026-09-09T18:00:00,1.37,0,0.44,7.0699999999999985,2.65,8.3,13.18
2026-09-09T18:10:00,1.39,0.019999999999999796,0.51,7.579999999999998,3.1,8.3,13.16
2026-09-09T18:20:00,1.39,0,0.82,8.399999999999999,4.95,11.1,13.155
2026-09-09T18:30:00,1.39,0,0.62,9.019999999999998,3.75,13.8,13.155
2026-09-09T18:40:00,1.39,0,0.32,9.339999999999998,2.1,11.1,13.16
2026-09-09T18:50:00,1.4,0.010000000000000009,0.14,9.479999999999999,0.85,5.5,13.155
2026-09-09T19:00:00,1.4,0,0.06,9.54,0.75,1,13.15
2026-09-09T19:10:00,1.4,0,0.52,10.059999999999999,3.1,11.1,13.13
2026-09-09T19:20:00,1.41,0.010000000000000009,0.5,10.559999999999999,3,11.1,13.13
2026-09-09T19:30:00,1.41,0,0.22,10.78,1.3,2.8,13.135
2026-09-09T19:40:00,1.41,0,0.42,11.2,2.5,5.5,13.14
2026-09-09T19:50:00,1.42,0.010000000000000009,0.28,11.479999999999999,1.7,2.8,13.14
2026-09-09T20:00:00,1.42,0,0.67,12.149999999999999,4,11.1,13.14
2026-09-09T20:10:00,1.42,0,0.13,12.28,0.75,5.5,13.125
2026-09-09T20:20:00,1.43,0.010000000000000009,0.06,12.34,0.35,1.3,13.12
2026-09-09T20:30:00,1.43,0,0.15,12.49,0.9,8.3,13.125
2026-09-09T20:40:00,1.43,0,0,12.49,0,0,13.13
2026-09-09T20:50:00,1.44,0.010000000000000009,0,12.49,0,0,13.13
2026-09-09T21:00:00,1.44,0,0,12.49,0,0,13.13
2026-09-09T21:10:00,1.44,0,0.04,12.53,0.55,2.8,13.12
2026-09-09T21:20:00,1.44,0,0.43,12.959999999999999,2.6,8.3,13.11
2026-09-09T21:30:00,1.44,0,0.05,13.01,0.3,4,13.125
2026-09-09T21:40:00,1.44,0,0.2,13.209999999999999,1.45,5.5,13.12
2026-09-09T21:50:00,1.44,0,0,13.209999999999999,0,0,13.13
2026-09-09T22:00:00,1.44,0,0,13.209999999999999,0,0,13.13
2026-09-09T22:10:00,1.45,0.010000000000000009,0.12,13.329999999999998,2.9,8.3,13.115
2026-09-09T22:20:00,1.45,0,0.44,13.769999999999998,2.65,13.8,13.105
2026-09-09T22:30:00,1.45,0,0.05,13.819999999999999,0.3,2.8,13.115
2026-09-09T22:40:00,1.45,0,0.01,13.829999999999998,0.15,0.3,13.13
2026-09-09T22:50:00,1.46,0.010000000000000009,0,13.829999999999998,0,0,13.125
2026-09-09T23:00:00,1.46,0,0,13.829999999999998,0,0,13.13
2026-09-09T23:10:00,1.46,0,0,13.829999999999998,0,0,13.115
2026-09-09T23:20:00,1.47,0.010000000000000009,0.18,14.009999999999998,1.4,8.3,13.1
2026-09-09T23:30:00,1.47,0,0,14.009999999999998,0,0,13.115
2026-09-09T23:40:00,1.47,0,0,14.009999999999998,0,0,13.12
2026-09-09T23:50:00,1.47,0,0,14.009999999999998,0,0,13.12
2026-09-10T00:00:00,1.45,-0.020000000000000018,3.55,17.56,22.2,96.9,13.12
2026-09-10T00:10:00,1.48,0.030000000000000027,0.1,17.66,0.75,13.8,13.11
2026-09-10T00:20:00,1.48,0,0.94,18.6,6.05,49.8,13.1
2026-09-10T00:30:00,1.5,0.020000000000000018,0.81,19.41,4.9,24.9,13.115
2026-09-10T00:40:00,1.5,0,3.13,22.54,18.85,63.7,13.12
2026-09-10T00:50:00,1.52,0.020000000000000018,1.33,23.869999999999997,8,33.2,13.125
2026-09-10T01:00:00,1.54,0.020000000000000018,2,25.869999999999997,12,36,13.12
2026-09-10T01:10:00,1.56,0.020000000000000018,1.58,27.449999999999996,9.55,24.9,13.105
2026-09-10T01:20:00,1.58,0.020000000000000018,2.66,30.109999999999996,16,47.1,13.095
2026-09-10T01:30:00,1.61,0.030000000000000027,2.99,33.099999999999994,18,47.1,13.115
2026-09-10T01:40:00,1.62,0.010000000000000009,0.85,33.949999999999996,5.15,22.2,13.115
2026-09-10T01:50:00,1.64,0.019999999999999796,3.15,37.099999999999994,18.95,102.5,13.12
2026-09-10T02:00:00,1.68,0.040000000000000036,1.28,38.379999999999995,7.7,47.1,13.12
2026-09-10T02:10:00,1.7,0.020000000000000018,1.24,39.62,7.5,22.2,13.105
2026-09-10T02:20:00,1.71,0.010000000000000009,1.99,41.61,12,27.7,13.1
2026-09-10T02:30:00,1.74,0.030000000000000027,3.65,45.26,22,77.5,13.11
2026-09-10T02:40:00,1.77,0.030000000000000027,2.87,48.129999999999995,17.3,74.8,13.11
2026-09-10T02:50:00,1.82,0.050000000000000044,2.43,50.559999999999995,14.65,83.1,13.115
2026-09-10T03:00:00,1.87,0.050000000000000044,0.51,51.06999999999999,3.1,8.3,13.115
2026-09-10T03:10:00,1.91,0.039999999999999813,1.33,52.39999999999999,8,24.9,13.095
2026-09-10T03:20:00,1.95,0.040000000000000036,1.6,53.99999999999999,9.65,33.2,13.09
2026-09-10T03:30:00,1.99,0.040000000000000036,0.96,54.959999999999994,5.8,13.8,13.105
2026-09-10T03:40:00,2.02,0.030000000000000027,1.19,56.14999999999999,7.15,16.6,13.11
2026-09-10T03:50:00,2.05,0.029999999999999805,1.17,57.31999999999999,7,13.8,13.11
2026-09-10T04:00:00,2.08,0.03000000000000025,1.4,58.71999999999999,8.45,22.2,13.12
2026-09-10T04:10:00,2.11,0.029999999999999805,1.54,60.25999999999999,9.25,24.9,13.095
2026-09-10T04:20:00,2.15,0.040000000000000036,1.24,61.49999999999999,7.45,16.6,13.09
2026-09-10T04:30:00,2.19,0.040000000000000036,1.41,62.90999999999999,8.5,19.4,13.105
2026-09-10T04:40:00,2.23,0.040000000000000036,1.02,63.92999999999999,6.15,16.6,13.11
2026-09-10T04:50:00,2.28,0.04999999999999982,1.19,65.11999999999999,7.15,16.6,13.11
2026-09-10T05:00:00,2.32,0.040000000000000036,1.49,66.60999999999999,8.95,19.4,13.11
2026-09-10T05:10:00,2.37,0.050000000000000266,1.42,68.02999999999999,8.55,22.2,13.095
2026-09-10T05:20:00,2.42,0.04999999999999982,0.03,68.05999999999999,0.2,2.8,13.09
2026-09-10T05:30:00,2.47,0.050000000000000266,0,68.05999999999999,0,0,13.095
2026-09-10T05:40:00,2.51,0.03999999999999959,0.04,68.1,1.2,2.8,13.105
2026-09-10T05:50:00,2.56,0.050000000000000266,0,68.1,0,0,13.1
2026-09-10T06:00:00,2.62,0.06000000000000005,0,68.1,0,0,13.1
2026-09-10T06:10:00,2.67,0.04999999999999982,0,68.1,0,0,13.095
2026-09-10T06:20:00,2.72,0.050000000000000266,0,68.1,0,0,13.09
2026-09-10T06:30:00,2.77,0.04999999999999982,0,68.1,0,0,13.1
2026-09-10T06:40:00,2.82,0.04999999999999982,0,68.1,0,0,13.11
2026-09-10T06:50:00,2.87,0.050000000000000266,0,68.1,0,0,13.11
2026-09-10T07:00:00,2.93,0.06000000000000005,0,68.1,0,0,13.11
2026-09-10T07:10:00,2.98,0.04999999999999982,0,68.1,0,0,13.1
2026-09-10T07:20:00,3.03,0.04999999999999982,0,68.1,0,0,13.1
2026-09-10T07:30:00,3.09,0.06000000000000005,0,68.1,0,0,13.1
2026-09-10T07:40:00,3.14,0.050000000000000266,0,68.1,0,0,13.11
2026-09-10T07:50:00,3.18,0.040000000000000036,0,68.1,0,0,13.11
2026-09-10T08:00:00,3.24,0.06000000000000005,0,68.1,0,0,13.11
2026-09-10T08:10:00,3.29,0.04999999999999982,0,68.1,0,0,13.1
2026-09-10T08:20:00,3.34,0.04999999999999982,0,68.1,0,0,13.1
2026-09-10T08:30:00,3.39,0.050000000000000266,0,68.1,0,0,13.115
2026-09-10T08:40:00,3.44,0.04999999999999982,0,68.1,0,0,13.11
2026-09-10T08:50:00,3.47,0.03000000000000025,0,68.1,0,0,13.12
2026-09-10T09:00:00,3.51,0.03999999999999959,0,68.1,0,0,13.12
2026-09-10T09:10:00,3.55,0.040000000000000036,0,68.1,0,0,13.125
2026-09-10T09:20:00,3.59,0.040000000000000036,0,68.1,0,0,13.13
2026-09-10T09:30:00,3.62,0.03000000000000025,0,68.1,0,0,13.185
2026-09-10T09:40:00,3.65,0.029999999999999805,0,68.1,0,0,13.25
2026-09-10T09:50:00,3.68,0.03000000000000025,0,68.1,0,0,13.255
2026-09-10T10:00:00,3.71,0.029999999999999805,0,68.1,0,0,13.26
2026-09-10T10:10:00,3.75,0.040000000000000036,0,68.1,0,0,13.25
2026-09-10T10:20:00,3.77,0.020000000000000018,0,68.1,0,0,13.24
2026-09-10T10:30:00,3.8,0.029999999999999805,0,68.1,0,0,13.25
2026-09-10T10:40:00,3.82,0.020000000000000018,0.01,68.11,0.1,0.2,13.265
2026-09-10T10:50:00,3.84,0.020000000000000018,0,68.11,0,0,13.285
2026-09-10T11:00:00,3.86,0.020000000000000018,0,68.11,0,0,13.3
2026-09-10T11:10:00,3.87,0.010000000000000231,0,68.11,0,0,13.295
2026-09-10T11:20:00,3.9,0.029999999999999805,0,68.11,0,0,13.315
2026-09-10T11:30:00,3.9,0,0,68.11,0,0,13.33
2026-09-10T11:40:00,3.92,0.020000000000000018,0,68.11,0,0,13.33
2026-09-10T11:50:00,3.93,0.010000000000000231,0,68.11,0,0,13.355
2026-09-10T12:00:00,3.94,0.009999999999999787,0,68.11,0,0,13.385
2026-09-10T12:10:00,3.94,0,0,68.11,0,0,13.34
2026-09-10T12:20:00,3.94,0,0,68.11,0,0,13.33
2026-09-10T12:30:00,3.96,0.020000000000000018,0,68.11,0,0,13.385
2026-09-10T12:40:00,3.95,-0.009999999999999787,0,68.11,0,0,13.365
2026-09-10T12:50:00,3.96,0.009999999999999787,0,68.11,0,0,13.385
2026-09-10T13:00:00,3.96,0,0,68.11,0,0,13.37
2026-09-10T13:10:00,3.96,0,0,68.11,0,0,13.35
2026-09-10T13:20:00,3.96,0,0,68.11,0,0,13.345
2026-09-10T13:30:00,3.96,0,0,68.11,0,0,13.38
2026-09-10T13:40:00,3.94,-0.020000000000000018,0,68.11,0,0,13.425
2026-09-10T13:50:00,3.94,0,0,68.11,0,0,13.48
2026-09-10T14:00:00,3.93,-0.009999999999999787,0,68.11,0,0,13.475
2026-09-10T14:10:00,3.92,-0.010000000000000231,0,68.11,0,0,13.45
2026-09-10T14:20:00,3.91,-0.009999999999999787,0,68.11,0,0,13.435
2026-09-10T14:30:00,3.91,0,0,68.11,0,0,13.455
2026-09-10T14:40:00,3.89,-0.020000000000000018,0,68.11,0,0,13.435
2026-09-10T14:50:00,3.88,-0.010000000000000231,0,68.11,0,0,13.385
2026-09-10T15:00:00,3.87,-0.009999999999999787,0,68.11,0,0,13.355
2026-09-10T15:10:00,3.86,-0.010000000000000231,0,68.11,0,0,13.325
2026-09-10T15:20:00,3.85,-0.009999999999999787,0,68.11,0,0,13.315
2026-09-10T15:30:00,3.83,-0.020000000000000018,0,68.11,0,0,13.295
2026-09-10T15:40:00,3.82,-0.010000000000000231,0,68.11,0,0,13.29
2026-09-10T15:50:00,3.8,-0.020000000000000018,0,68.11,0,0,13.265
2026-09-10T16:00:00,3.79,-0.009999999999999787,0,68.11,0,0,13.24
2026-09-10T16:10:00,3.77,-0.020000000000000018,0,68.11,0,0,13.235
2026-09-10T16:20:00,3.76,-0.010000000000000231,0,68.11,0,0,13.23
2026-09-10T16:30:00,3.74,-0.019999999999999574,0,68.11,0,0,13.23
2026-09-10T16:40:00,3.72,-0.020000000000000018,0,68.11,0,0,13.23
2026-09-10T16:50:00,3.7,-0.020000000000000018,0,68.11,0,0,13.225
2026-09-10T17:00:00,3.68,-0.020000000000000018,0,68.11,0,0,13.215
2026-09-10T17:10:00,3.66,-0.020000000000000018,0,68.11,0,0,13.195
2026-09-10T17:20:00,3.64,-0.020000000000000018,0,68.11,0,0,13.19
2026-09-10T17:30:00,3.63,-0.010000000000000231,0,68.11,0,0,13.19
2026-09-10T17:40:00,3.6,-0.029999999999999805,0,68.11,0,0,13.19
2026-09-10T17:50:00,3.59,-0.010000000000000231,0,68.11,0,0,13.19
2026-09-10T18:00:00,3.56,-0.029999999999999805,0,68.11,0,0,13.18
2026-09-10T18:10:00,3.53,-0.03000000000000025,0,68.11,0,0,13.165
2026-09-10T18:20:00,3.52,-0.009999999999999787,0,68.11,0,0,13.16
2026-09-10T18:30:00,3.5,-0.020000000000000018,0,68.11,0,0,13.16
2026-09-10T18:40:00,3.47,-0.029999999999999805,0,68.11,0,0,13.16
2026-09-10T18:50:00,3.45,-0.020000000000000018,0,68.11,0,0,13.16
2026-09-10T19:00:00,3.43,-0.020000000000000018,0,68.11,0,0,13.155
2026-09-10T19:10:00,3.41,-0.020000000000000018,0,68.11,0,0,13.135
2026-09-10T19:20:00,3.39,-0.020000000000000018,0,68.11,0,0,13.125
2026-09-10T19:30:00,3.36,-0.03000000000000025,0.05,68.16,0.6,2.8,13.14
2026-09-10T19:40:00,3.34,-0.020000000000000018,0.45,68.61,2.7,8.3,13.14
2026-09-10T19:50:00,3.32,-0.020000000000000018,0.16,68.77,0.95,5.5,13.14
2026-09-10T20:00:00,3.3,-0.020000000000000018,0,68.77,0,0,13.14
2026-09-10T20:10:00,3.27,-0.029999999999999805,0,68.77,0,0,13.125
2026-09-10T20:20:00,3.25,-0.020000000000000018,0,68.77,0,0,13.115
2026-09-10T20:30:00,3.23,-0.020000000000000018,0,68.77,0,0,13.125
2026-09-10T20:40:00,3.21,-0.020000000000000018,0.06,68.83,0.9,1.4,13.13
2026-09-10T20:50:00,3.19,-0.020000000000000018,0,68.83,0,0,13.13
2026-09-10T21:00:00,3.17,-0.020000000000000018,0.1,68.92999999999999,0.7,2.8,13.13
2026-09-10T21:10:00,3.14,-0.029999999999999805,0,68.92999999999999,0,0,13.115
2026-09-10T21:20:00,3.12,-0.020000000000000018,0.09,69.02,0.6,2.8,13.1
2026-09-10T21:30:00,3.1,-0.020000000000000018,0,69.02,0,0,13.11
2026-09-10T21:40:00,3.08,-0.020000000000000018,0,69.02,0,0,13.12
2026-09-10T21:50:00,3.07,-0.010000000000000231,0,69.02,0,0,13.12
2026-09-10T22:00:00,3.04,-0.029999999999999805,0,69.02,0,0,13.115
2026-09-10T22:10:00,3.02,-0.020000000000000018,0,69.02,0,0,13.1
2026-09-10T22:20:00,3.01,-0.010000000000000231,0,69.02,0,0,13.095
2026-09-10T22:30:00,2.99,-0.019999999999999574,0,69.02,0,0,13.105
2026-09-10T22:40:00,2.96,-0.03000000000000025,0,69.02,0,0,13.11
2026-09-10T22:50:00,2.94,-0.020000000000000018,0,69.02,0,0,13.105
2026-09-10T23:00:00,2.93,-0.009999999999999787,0,69.02,0,0,13.11
2026-09-10T23:10:00,2.91,-0.020000000000000018,0,69.02,0,0,13.095
2026-09-10T23:20:00,2.89,-0.020000000000000018,0.1,69.11999999999999,0.85,1.3,13.08
2026-09-10T23:30:00,2.87,-0.020000000000000018,0,69.11999999999999,0,0,13.095
2026-09-10T23:40:00,2.85,-0.020000000000000018,0,69.11999999999999,0,0,13.1
2026-09-10T23:50:00,2.83,-0.020000000000000018,0.02,69.13999999999999,0.2,0.4,13.11
2026-09-11T00:00:00,2.81,-0.020000000000000018,0.09,69.22999999999999,0.5,1.3,13.105
2026-09-11T00:10:00,2.8,-0.010000000000000231,0.02,69.24999999999999,0.15,0.5,13.09
2026-09-11T00:20:00,2.78,-0.020000000000000018,0.04,69.28999999999999,0.3,1.3,13.08
2026-09-11T00:30:00,2.77,-0.009999999999999787,0.33,69.61999999999999,1.95,5.5,13.095
2026-09-11T00:40:00,2.75,-0.020000000000000018,0,69.61999999999999,0,0,13.095
2026-09-11T00:50:00,2.74,-0.009999999999999787,0,69.61999999999999,0,0,13.1
2026-09-11T01:00:00,2.72,-0.020000000000000018,0,69.61999999999999,0,0,13.1
2026-09-11T01:10:00,2.71,-0.010000000000000231,0,69.61999999999999,0,0,13.085
2026-09-11T01:20:00,2.69,-0.020000000000000018,0,69.61999999999999,0,0,13.075
2026-09-11T01:30:00,2.68,-0.009999999999999787,0,69.61999999999999,0,0,13.08
2026-09-11T01:40:00,2.66,-0.020000000000000018,0,69.61999999999999,0,0,13.09
2026-09-11T01:50:00,2.65,-0.010000000000000231,0,69.61999999999999,0,0,13.095
2026-09-11T02:00:00,2.63,-0.020000000000000018,0,69.61999999999999,0,0,13.095
2026-09-11T02:10:00,2.62,-0.009999999999999787,0,69.61999999999999,0,0,13.075
2026-09-11T02:20:00,2.61,-0.010000000000000231,0,69.61999999999999,0,0,13.08
2026-09-11T02:30:00,2.59,-0.020000000000000018,0,69.61999999999999,0,0,13.085
2026-09-11T02:40:00,2.58,-0.009999999999999787,0.02,69.63999999999999,0.95,1.9,13.095
2026-09-11T02:50:00,2.57,-0.010000000000000231,0.63,70.26999999999998,3.8,13.8,13.095
2026-09-11T03:00:00,2.56,-0.009999999999999787,0.02,70.28999999999998,0.1,2.8,13.09
2026-09-11T03:10:00,2.54,-0.020000000000000018,0,70.28999999999998,0,0,13.08
2026-09-11T03:20:00,2.53,-0.010000000000000231,0,70.28999999999998,0,0,13.07
2026-09-11T03:30:00,2.52,-0.009999999999999787,0,70.28999999999998,0,0,13.085
2026-09-11T03:40:00,2.51,-0.010000000000000231,0,70.28999999999998,0,0,13.09
2026-09-11T03:50:00,2.49,-0.019999999999999574,1.2,71.48999999999998,7.45,44.3,13.095
2026-09-11T04:00:00,2.49,0,0.1,71.58999999999997,0.65,5.5,13.09
2026-09-11T04:10:00,2.48,-0.010000000000000231,0.01,71.59999999999998,0.05,2.8,13.075
2026-09-11T04:20:00,2.47,-0.009999999999999787,0.03,71.62999999999998,0.25,0.5,13.07
2026-09-11T04:30:00,2.46,-0.010000000000000231,0.38,72.00999999999998,2.3,8.3,13.08
2026-09-11T04:40:00,2.45,-0.009999999999999787,0,72.00999999999998,0,0,13.09
2026-09-11T04:50:00,2.44,-0.010000000000000231,0,72.00999999999998,0,0,13.09
2026-09-11T05:00:00,2.43,-0.009999999999999787,0,72.00999999999998,0,0,13.09
2026-09-11T05:10:00,2.42,-0.010000000000000231,0,72.00999999999998,0,0,13.075
2026-09-11T05:20:00,2.41,-0.009999999999999787,0,72.00999999999998,0,0,13.07
2026-09-11T05:30:00,2.4,-0.010000000000000231,0,72.00999999999998,0,0,13.075
2026-09-11T05:40:00,2.39,-0.009999999999999787,0,72.00999999999998,0,0,13.09
2026-09-11T05:50:00,2.38,-0.010000000000000231,0,72.00999999999998,0,0,13.09
2026-09-11T06:00:00,2.37,-0.009999999999999787,0,72.00999999999998,0,0,13.09
2026-09-11T06:10:00,2.37,0,0,72.00999999999998,0,0,13.08
2026-09-11T06:20:00,2.36,-0.010000000000000231,0.01,72.01999999999998,1.65,3.3,13.08
2026-09-11T06:30:00,2.35,-0.009999999999999787,0,72.01999999999998,0,0,13.085
